Customer ID,recency,frequency,monetary,segment
17512,88,8,2542.830000000001,cant_loose
17513,44,2,645.5999999999999,about_to_sleep
17514,305,1,334.18000000000006,hibernating
17515,30,5,978.4399999999999,loyal_customers
17516,14,1,189.47,potential_loyalists
17518,61,2,329.42,about_to_sleep
17519,4,10,3265.4500000000003,champions
17521,30,2,554.8499999999999,potential_loyalists
17524,74,2,394.13999999999993,at_Risk
17525,33,2,739.1999999999999,potential_loyalists
17526,1,9,2970.1400000000003,champions
17529,246,2,1240.25,at_Risk
17530,1,3,756.51,champions
17531,163,2,970.12,at_Risk
17532,21,1,65.34,potential_loyalists
17533,70,1,34.8,need_attention
17534,87,4,1445.47,at_Risk
17536,56,2,288.33,about_to_sleep
17539,253,4,1226.5700000000002,at_Risk
17540,19,4,1011.6999999999999,loyal_customers
17541,145,1,124.46000000000001,hibernating
17542,277,2,170.95,at_Risk
17543,185,1,120.04999999999998,hibernating
17544,26,3,960.6899999999999,loyal_customers
17545,26,3,802.58,loyal_customers
17547,11,2,727.85,potential_loyalists
17548,14,3,627.9599999999999,champions
17550,33,6,2280.48,loyal_customers
17552,8,10,2154.8800000000006,champions
17553,108,3,2270.0,at_Risk
17555,61,3,574.48,loyal_customers
17556,15,1,142.77,potential_loyalists
17557,368,1,34.0,hibernating
17558,29,1,259.17,potential_loyalists
17559,148,1,167.62,hibernating
17560,31,4,1040.85,loyal_customers
17561,26,3,554.72,loyal_customers
17563,214,2,392.38000000000005,at_Risk
17565,222,1,131.83,hibernating
17567,8,2,1024.5500000000002,potential_loyalists
17568,269,1,382.79,hibernating
17570,17,1,100.0,potential_loyalists
17571,178,1,205.23999999999998,hibernating
17572,9,7,496.26000000000005,champions
17575,303,1,171.7,hibernating
17576,1,23,5434.13,champions
17577,281,2,348.74999999999994,at_Risk
17578,110,6,903.8700000000001,cant_loose
17579,214,1,304.38,hibernating
17580,12,2,329.54999999999995,potential_loyalists
17581,8,20,7712.71,champions
17582,82,4,1275.43,at_Risk
17583,196,1,135.95,hibernating
17584,103,4,4067.1199999999994,at_Risk
17585,81,3,960.2300000000002,at_Risk
17586,255,1,167.39999999999998,hibernating
17587,264,1,181.66000000000003,hibernating
17588,32,4,1699.35,loyal_customers
17589,21,14,11645.7,loyal_customers
17591,3,2,550.7,potential_loyalists
17592,374,1,148.3,hibernating
17593,45,6,4168.460000000001,loyal_customers
17594,85,2,1504.7,at_Risk
17596,4,7,2092.7400000000002,champions
17597,54,4,1439.7200000000003,loyal_customers
17598,17,1,409.98,potential_loyalists
17599,113,1,52.05,hibernating
17601,16,1,305.47,potential_loyalists
17602,108,8,2348.16,cant_loose
17603,253,3,1398.7600000000002,at_Risk
17604,58,4,636.57,loyal_customers
17605,226,1,160.75,hibernating
17606,373,1,87.30000000000001,hibernating
17607,12,1,333.81,potential_loyalists
17608,85,2,305.10999999999996,at_Risk
17609,38,6,782.12,loyal_customers
17610,176,5,1529.4900000000002,at_Risk
17611,57,13,4387.76,loyal_customers
17612,15,12,3346.41,champions
17615,23,3,403.6,loyal_customers
17616,3,2,489.59999999999997,potential_loyalists
17617,194,1,395.33,hibernating
17618,19,8,3101.66,loyal_customers
17621,40,3,1795.22,loyal_customers
17622,233,2,1130.2100000000003,at_Risk
17623,45,6,1856.6199999999997,loyal_customers
17624,73,2,725.1500000000001,at_Risk
17625,82,4,4020.8,at_Risk
17626,238,1,254.0,hibernating
17627,114,1,296.36000000000007,hibernating
17629,24,2,641.4000000000001,potential_loyalists
17631,10,4,470.15999999999997,champions
17633,15,3,732.5500000000001,champions
17635,60,3,1265.58,loyal_customers
17638,283,2,842.4,at_Risk
17639,23,5,506.67,loyal_customers
17640,15,5,2547.28,champions
17642,65,3,1112.2,loyal_customers
17643,9,2,439.7,potential_loyalists
17644,30,9,3132.96,loyal_customers
17646,1,10,3141.4,champions
17647,305,2,198.59999999999997,at_Risk
17648,21,1,418.87,potential_loyalists
17649,105,2,710.4,at_Risk
17651,134,6,1758.52,cant_loose
17655,2,3,1013.5400000000002,champions
17657,66,1,126.0,need_attention
17659,8,3,835.33,champions
17660,373,1,163.46999999999997,hibernating
17662,297,2,412.9200000000001,at_Risk
17663,53,10,3372.92,loyal_customers
17664,110,2,561.59,at_Risk
17665,129,1,563.1,hibernating
17666,113,3,1319.6399999999999,at_Risk
17667,71,4,1895.19,loyal_customers
17669,98,3,2735.63,at_Risk
17671,1,2,830.6299999999999,potential_loyalists
17672,53,5,2600.46,loyal_customers
17673,11,7,2604.46,champions
17674,4,1,300.66,potential_loyalists
17675,3,40,17885.32,champions
17676,2,5,1378.16,champions
17677,2,28,20329.680000000004,champions
17678,239,1,301.65000000000003,hibernating
17679,157,5,1585.5,at_Risk
17680,19,2,313.05,potential_loyalists
17681,233,5,731.2,at_Risk
17682,4,6,1982.4499999999998,champions
17683,21,3,819.01,loyal_customers
17685,8,6,2751.64,champions
17686,59,2,2557.35,about_to_sleep
17687,56,1,432.67999999999995,need_attention
17688,29,1,304.20000000000005,potential_loyalists
17689,24,2,317.08000000000004,potential_loyalists
17690,2,8,2690.1499999999996,champions
17691,4,3,489.65,champions
17692,32,8,2234.8599999999997,loyal_customers
17694,147,2,1412.8500000000001,at_Risk
17695,30,3,980.7000000000002,loyal_customers
17696,18,19,5393.880000000001,loyal_customers
17699,112,2,442.0,at_Risk
17700,17,10,4145.33,loyal_customers
17702,19,2,1319.67,potential_loyalists
17703,54,1,296.09999999999997,need_attention
17705,91,2,260.38,at_Risk
17706,2,17,10245.490000000002,champions
17707,12,6,456.90000000000003,champions
17708,38,2,620.8500000000001,about_to_sleep
17709,106,4,533.56,at_Risk
17710,59,1,293.49999999999994,need_attention
17713,18,4,1198.09,loyal_customers
17714,60,4,1257.1799999999998,loyal_customers
17715,228,1,163.2,hibernating
17716,32,13,10300.980000000001,loyal_customers
17717,57,1,376.91999999999996,need_attention
17718,280,1,299.83,hibernating
17720,3,7,1572.9700000000003,champions
17721,295,1,307.21,hibernating
17722,2,2,2006.3200000000002,potential_loyalists
17723,11,1,102.0,potential_loyalists
17726,31,7,1092.06,loyal_customers
17728,40,2,1362.75,about_to_sleep
17729,232,1,438.6500000000001,hibernating
17730,18,7,2475.3199999999997,loyal_customers
17731,257,2,468.88,at_Risk
17732,8,8,2166.4199999999996,champions
17734,161,3,741.69,at_Risk
17735,3,8,4134.91,champions
17738,31,9,2304.5099999999998,loyal_customers
17739,10,11,4939.24,champions
17740,25,6,426.90000000000003,loyal_customers
17741,42,2,101.1,about_to_sleep
17742,64,9,1743.3700000000001,loyal_customers
17743,84,1,229.2,hibernating
17744,16,1,326.74,potential_loyalists
17745,113,2,600.34,at_Risk
17746,107,3,793.9300000000001,at_Risk
17748,163,1,358.15,hibernating
17749,182,1,351.66,hibernating
17751,57,1,157.86,need_attention
17753,100,4,390.56,at_Risk
17754,10,8,2805.2700000000004,champions
17756,11,3,733.7,champions
17757,4,28,3817.16,champions
17758,63,4,1555.8299999999997,loyal_customers
17759,29,2,441.92,potential_loyalists
17760,9,5,631.3399999999999,champions
17762,92,1,129.75,hibernating
17763,289,3,71.14999999999999,at_Risk
17764,38,3,804.8199999999998,loyal_customers
17765,84,1,158.92000000000002,hibernating
17766,17,2,299.61,potential_loyalists
17767,46,1,141.85000000000002,need_attention
17768,23,4,1236.33,loyal_customers
17769,19,7,3105.1,loyal_customers
17771,72,2,141.6,at_Risk
17772,28,1,201.99999999999994,potential_loyalists
17773,150,2,585.27,at_Risk
17774,33,5,2102.64,loyal_customers
17776,22,2,338.55999999999995,potential_loyalists
17778,297,1,197.70000000000002,hibernating
17780,303,3,352.91,at_Risk
17782,18,2,679.02,potential_loyalists
17783,148,1,96.44000000000001,hibernating
17784,186,1,112.85999999999999,hibernating
17785,81,2,271.44000000000005,at_Risk
17787,7,1,736.28,potential_loyalists
17789,297,1,171.24999999999997,hibernating
17790,14,6,818.0600000000001,champions
17792,103,2,370.05,at_Risk
17794,322,2,147.3,at_Risk
17796,5,4,664.0899999999999,champions
17797,31,5,1205.44,loyal_customers
17798,217,1,183.08999999999997,hibernating
17799,25,10,3285.96,loyal_customers
17801,87,3,798.33,at_Risk
17802,8,8,3768.08,champions
17803,28,1,184.65999999999997,potential_loyalists
17804,12,3,385.22999999999996,champions
17805,246,1,414.72,hibernating
17807,31,3,437.86999999999995,loyal_customers
17808,184,4,262.64,at_Risk
17809,7,11,5925.4800000000005,champions
17810,304,2,374.80999999999995,at_Risk
17811,10,8,1772.0700000000002,champions
17812,4,4,433.72999999999996,champions
17814,11,2,1617.32,potential_loyalists
17815,29,1,591.96,potential_loyalists
17816,1,3,75.76,champions
17817,14,3,420.17,champions
17818,373,1,130.18,hibernating
17819,7,6,2907.6499999999996,champions
17820,10,1,183.55999999999997,potential_loyalists
17821,42,1,334.62,need_attention
17822,56,5,2188.5,loyal_customers
17823,57,2,494.25,about_to_sleep
17825,234,4,731.96,at_Risk
17826,10,1,134.59,potential_loyalists
17827,257,1,392.5900000000001,hibernating
17829,45,4,3867.500000000001,loyal_customers
17833,359,1,342.36,hibernating
17834,50,2,730.47,about_to_sleep
17838,1,10,3943.6,champions
17840,79,1,185.72,hibernating
17841,1,91,29892.5,champions
17842,238,1,430.69000000000005,hibernating
17843,47,1,120.75,need_attention
17845,191,4,598.19,at_Risk
17847,151,2,129.69,at_Risk
17848,53,21,2749.6999999999994,loyal_customers
17849,116,4,457.96000000000004,at_Risk
17850,8,155,51208.87000000001,champions
17851,58,6,1563.3400000000001,loyal_customers
17852,24,3,548.8700000000001,loyal_customers
17853,43,3,1608.19,loyal_customers
17854,98,4,760.19,at_Risk
17855,8,1,208.97,potential_loyalists
17857,1,2,1803.2,potential_loyalists
17858,5,19,7641.99,champions
17860,4,4,762.74,champions
17861,21,10,3026.89,loyal_customers
17862,21,3,948.19,loyal_customers
17863,5,7,2585.2,champions
17864,21,2,326.82000000000005,potential_loyalists
17865,11,26,15848.07,champions
17866,120,2,805.3000000000001,at_Risk
17867,46,9,424.18,loyal_customers
17868,22,1,234.65,potential_loyalists
17869,4,3,607.9800000000001,champions
17870,2,2,1213.7999999999997,potential_loyalists
17871,33,4,963.0899999999999,loyal_customers
17872,17,1,235.87,potential_loyalists
17873,9,14,4656.719999999999,champions
17875,324,1,167.1,hibernating
17876,35,3,3424.02,loyal_customers
17878,31,2,1032.88,potential_loyalists
17880,275,2,366.0,at_Risk
17882,15,2,313.46000000000004,potential_loyalists
17883,175,3,324.08,at_Risk
17884,4,18,2355.4400000000005,champions
17886,73,3,708.7700000000001,at_Risk
17888,10,17,1094.3899999999999,champions
17889,10,5,571.0000000000001,champions
17894,2,11,1333.5700000000002,champions
17897,3,8,2018.4,champions
17898,88,2,147.12,at_Risk
17901,157,2,149.7,at_Risk
17902,182,1,216.39999999999998,hibernating
17903,30,1,381.09,potential_loyalists
17905,9,10,1583.28,champions
17907,276,1,291.76,hibernating
17908,9,5,1168.2600000000002,champions
17909,373,1,132.54999999999998,hibernating
17910,362,1,261.70000000000005,hibernating
17912,11,1,64.49,potential_loyalists
17913,36,12,3068.04,loyal_customers
17915,187,1,242.13,hibernating
17916,264,2,43.870000000000005,at_Risk
17918,136,3,396.39,at_Risk
17919,74,1,536.28,hibernating
17920,4,39,20312.36,champions
17921,15,6,1596.9800000000002,champions
17922,179,1,170.39999999999998,hibernating
17923,163,2,289.5,at_Risk
17924,9,2,574.2,potential_loyalists
17925,8,1,244.08,potential_loyalists
17926,80,3,638.2,at_Risk
17927,357,1,294.0,hibernating
17928,207,1,128.7,hibernating
17929,23,8,2239.1,loyal_customers
17930,29,8,2534.74,loyal_customers
17931,33,12,3028.9300000000003,loyal_customers
17933,268,1,114.69,hibernating
17934,42,1,344.90000000000003,need_attention
17935,36,5,540.3499999999999,loyal_customers
17938,56,1,144.29,need_attention
17940,81,6,26286.75,cant_loose
17941,226,3,1128.72,at_Risk
17944,59,1,75.41,need_attention
17945,332,3,360.34999999999997,at_Risk
17949,7,74,60117.59999999999,champions
17950,1,6,950.6100000000001,champions
17951,9,2,627.5400000000001,potential_loyalists
17952,14,4,819.61,champions
17953,176,1,160.82000000000002,hibernating
17954,3,9,1633.33,champions
17955,291,2,392.6,at_Risk
17958,364,1,465.42,hibernating
17959,228,1,140.75,hibernating
17960,158,2,61.3,at_Risk
17961,8,62,1699.1,champions
17962,185,3,584.59,at_Risk
17963,107,4,651.51,at_Risk
17964,8,1,261.76,potential_loyalists
17965,1,17,4618.41,champions
17966,227,5,875.9900000000001,at_Risk
17967,7,2,234.22,potential_loyalists
17968,9,4,610.6899999999999,champions
17969,138,18,2141.74,cant_loose
17971,184,1,161.94000000000003,hibernating
17974,17,3,1117.27,loyal_customers
17975,2,12,2540.02,champions
17976,8,1,353.19000000000005,potential_loyalists
17977,36,1,1277.49,potential_loyalists
17978,1,4,1160.84,champions
17980,29,1,221.97,potential_loyalists
17981,46,1,239.12,need_attention
17982,316,1,138.18,hibernating
17983,31,1,171.70999999999998,potential_loyalists
17984,28,4,1038.59,loyal_customers
17987,12,4,805.0699999999999,champions
17988,123,7,288.42,cant_loose
17989,15,1,228.83,potential_loyalists
17990,16,3,896.7699999999999,loyal_customers
17991,227,1,227.2,hibernating
17992,25,1,254.13,potential_loyalists
17993,253,1,235.19000000000005,hibernating
17994,24,7,1634.83,loyal_customers
17995,18,2,419.38,potential_loyalists
17996,15,3,482.33,champions
17998,16,3,639.24,loyal_customers
17999,2,2,348.84000000000003,potential_loyalists
18000,200,1,124.25,hibernating
18001,85,4,536.6099999999999,at_Risk
18002,11,4,249.92,champions
18003,12,1,358.60999999999996,potential_loyalists
18006,17,3,553.18,loyal_customers
18007,28,1,220.32,potential_loyalists
18008,51,14,17670.94,loyal_customers
18009,178,7,1898.4900000000002,cant_loose
18011,9,2,424.24,potential_loyalists
18012,359,1,115.3,hibernating
18016,46,2,476.90000000000003,about_to_sleep
18017,67,1,165.0,need_attention
18018,35,2,175.85000000000002,potential_loyalists
18020,179,1,190.48000000000002,hibernating
18021,145,2,227.06,at_Risk
18022,21,4,983.6800000000001,loyal_customers
18025,15,6,1177.7199999999998,champions
18026,136,2,2074.0699999999997,at_Risk
18028,219,1,192.05,hibernating
18029,278,1,433.77,hibernating
18031,14,1,462.09999999999997,potential_loyalists
18034,11,1,370.82,potential_loyalists
18035,21,2,546.3399999999999,potential_loyalists
18036,21,8,1158.0200000000002,loyal_customers
18037,57,9,97.4,loyal_customers
18038,192,1,149.41,hibernating
18039,10,4,579.1700000000001,champions
18041,1,20,4568.99,champions
18042,177,1,116.10000000000001,hibernating
18043,2,1,316.46,potential_loyalists
18044,23,8,1417.01,loyal_customers
18046,285,1,189.63,hibernating
18047,17,2,342.69,potential_loyalists
18048,129,1,229.44,hibernating
18049,73,2,556.5200000000001,at_Risk
18050,29,1,337.65999999999997,potential_loyalists
18051,270,7,2282.2799999999997,cant_loose
18052,200,1,10877.18,hibernating
18053,161,2,271.05,at_Risk
18054,28,1,176.5,potential_loyalists
18055,3,6,4411.38,champions
18056,254,1,190.95,hibernating
18057,29,3,1203.56,loyal_customers
18058,177,2,603.9000000000001,at_Risk
18060,44,2,1185.46,about_to_sleep
18061,2,19,4369.56,champions
18062,22,3,912.15,loyal_customers
18063,26,2,186.60000000000002,potential_loyalists
18064,82,9,3681.0299999999997,cant_loose
18065,24,15,3473.8,loyal_customers
18066,22,2,1122.3999999999999,potential_loyalists
18069,19,6,2503.8900000000003,loyal_customers
18070,305,1,314.1,hibernating
18071,1,5,975.63,champions
18074,9,2,1019.4400000000002,potential_loyalists
18075,10,10,3171.54,champions
18076,16,1,151.49,potential_loyalists
18077,2,8,1705.5500000000002,champions
18078,61,2,508.47,about_to_sleep
18079,127,1,590.78,hibernating
18083,33,1,470.72999999999996,potential_loyalists
18084,19,2,722.4500000000002,potential_loyalists
18085,9,3,955.8000000000001,champions
18087,15,15,10705.800000000001,champions
18089,82,1,428.45000000000005,hibernating
18090,57,1,349.4,need_attention
18091,229,1,360.85,hibernating
18092,1,8,7111.18,champions
18093,80,4,2346.19,at_Risk
18094,82,6,3374.22,cant_loose
18095,63,3,1723.04,loyal_customers
18096,78,3,894.13,at_Risk
18097,21,5,1965.52,loyal_customers
18098,32,1,550.84,potential_loyalists
18100,186,1,451.56,hibernating
18101,10,3,405.51,champions
18102,1,89,349164.35000000003,champions
18103,185,1,105.80000000000001,hibernating
18106,112,5,1030.76,at_Risk
18107,78,1,167.12999999999997,hibernating
18108,232,2,577.8100000000001,at_Risk
18109,5,13,1840.99,champions
18110,47,1,199.13,need_attention
18111,225,1,405.85,hibernating
18112,54,2,423.27,about_to_sleep
18113,4,1,76.32000000000001,potential_loyalists
18115,333,1,9.7,hibernating
18116,12,5,736.27,champions
18118,5,4,1079.4,champions
18119,3,1,181.11999999999995,potential_loyalists
18123,149,1,95.15,hibernating
18124,108,1,111.53,hibernating
18127,39,1,212.8,need_attention
18128,173,1,420.03999999999996,hibernating
18131,267,1,222.95999999999998,hibernating
18132,140,1,226.89999999999998,hibernating
18134,234,2,445.00000000000006,at_Risk
18135,28,5,567.71,loyal_customers
18136,45,2,847.03,about_to_sleep
18137,187,2,145.99,at_Risk
18140,109,1,536.41,hibernating
18141,37,2,882.4700000000001,about_to_sleep
18144,9,8,2169.25,champions
18145,18,7,2756.24,loyal_customers
18148,282,1,114.1,hibernating
18149,40,4,1012.6300000000001,loyal_customers
18151,56,4,1226.09,loyal_customers
18152,282,1,426.69,hibernating
18153,295,1,246.22000000000003,hibernating
18154,24,3,533.41,loyal_customers
18156,5,1,206.23,potential_loyalists
18157,207,1,215.35000000000002,hibernating
18160,22,1,365.81999999999994,potential_loyalists
18161,15,1,184.41000000000005,potential_loyalists
18162,368,1,379.16,hibernating
18163,220,1,728.84,hibernating
18166,259,1,175.5,hibernating
18168,8,11,2600.33,champions
18170,10,6,1897.6900000000003,champions
18171,106,4,1205.9999999999998,at_Risk
18172,23,32,9918.16,loyal_customers
18173,248,1,589.52,hibernating
18174,239,1,58.5,hibernating
18175,311,1,176.09999999999997,hibernating
18177,196,3,875.45,at_Risk
18178,38,7,4512.93,loyal_customers
18179,158,2,754.38,at_Risk
18181,36,4,823.1400000000001,loyal_customers
18182,99,1,291.13,hibernating
18186,358,1,329.58,hibernating
18187,267,1,724.8900000000001,hibernating
18188,66,3,1279.55,loyal_customers
18189,261,1,313.49,hibernating
18190,239,3,461.15999999999997,at_Risk
18191,113,1,321.6,hibernating
18193,16,2,963.59,potential_loyalists
18194,74,5,3188.2000000000003,at_Risk
18195,23,1,101.16,potential_loyalists
18196,107,2,775.18,at_Risk
18197,211,1,230.1,hibernating
18199,319,1,344.75,hibernating
18201,358,1,447.53,hibernating
18203,17,3,344.0,loyal_customers
18206,189,1,314.65999999999997,hibernating
18207,135,1,544.4699999999999,hibernating
18208,201,1,360.08000000000004,hibernating
18210,18,1,147.45,potential_loyalists
18212,313,1,298.3,hibernating
18214,166,4,1780.3399999999997,at_Risk
18215,73,4,1948.15,at_Risk
18217,149,2,323.29,at_Risk
18218,232,2,479.91999999999996,at_Risk
18219,4,8,1493.12,champions
18220,30,5,1616.48,loyal_customers
18221,26,1,383.3299999999999,potential_loyalists
18223,23,12,7516.3099999999995,loyal_customers
18225,1,15,7545.140000000001,champions
18226,14,15,6650.83,champions
18227,120,1,295.0,hibernating
18229,2,10,3526.8100000000004,champions
18230,14,2,1480.8600000000004,potential_loyalists
18231,42,23,4797.700000000001,loyal_customers
18234,187,1,179.59999999999997,hibernating
18236,24,6,913.1099999999999,loyal_customers
18238,151,1,270.9200000000001,hibernating
18239,8,2,588.75,potential_loyalists
18241,51,4,913.9000000000001,loyal_customers
18242,81,4,1372.7199999999998,at_Risk
18243,50,1,515.78,need_attention
18244,66,2,568.64,about_to_sleep
18245,15,13,3757.92,champions
18246,245,1,162.72,hibernating
18247,50,3,839.7300000000001,loyal_customers
18251,81,8,21964.14,cant_loose
18252,184,5,1015.4199999999998,at_Risk
18253,278,1,317.88,hibernating
18254,217,1,267.9,hibernating
18255,92,1,199.85,hibernating
18256,23,1,110.7,potential_loyalists
18257,82,4,2262.52,at_Risk
18258,100,6,2059.67,cant_loose
18259,2,5,1979.6,champions
18260,10,17,7318.91,champions
18262,29,2,428.06,potential_loyalists
18264,134,1,603.25,hibernating
18266,70,1,251.09999999999997,need_attention
18267,308,1,269.37,hibernating
18268,227,5,1464.73,at_Risk
18269,2,1,168.6,potential_loyalists
18270,68,1,161.4,need_attention
18271,245,2,680.8500000000001,at_Risk
18272,184,3,1307.4,at_Risk
18273,226,1,153.0,hibernating
18275,214,2,741.85,at_Risk
18276,28,5,1320.6599999999999,loyal_customers
18277,33,4,1069.67,loyal_customers
18278,40,1,240.3,need_attention
18279,155,1,231.34,hibernating
18280,30,1,307.54999999999995,potential_loyalists
18281,213,1,120.32000000000001,hibernating
18283,18,6,641.7699999999999,loyal_customers
18284,67,1,461.68,need_attention
18285,296,1,427.0,hibernating
18286,112,2,1296.43,at_Risk
18287,18,4,2345.7099999999996,loyal_customers

